Date,AveragePrice,Total.Volume,X4046,X4225,X4770,Total.Bags,Small.Bags,Large.Bags,XLarge.Bags,type,year,region
23/04/17,0.91,756075.76,165357.47,200048.67,19111.08,371558.54,370457.47,588.26,512.81,conventional,2017,Portland
08/01/17,0.99,38049802.62,11809727.7,13856934.7,539068.39,11844071.83,9332971.74,2432259.13,78840.96,conventional,2017,TotalUS
25/06/17,1.91,1282.64,64.99,472.65,0,745,738.34,6.66,0,organic,2017,NewOrleansMobile
26/07/15,1.2,232204.85,50568.58,52944.26,41446.55,87245.46,87050.05,195.41,0,conventional,2015,RaleighGreensboro
03/12/17,1.92,2575.42,120.24,813.79,0,1641.39,398.89,1240.11,2.39,organic,2017,Spokane
22/01/17,0.74,6207638.5,4020198.09,957479.68,23685.51,1206275.22,1066264.87,128528.14,11482.21,conventional,2017,SouthCentral
11/10/15,0.91,213527.77,2251.48,146962.49,13777.63,50536.17,16191.77,31742.92,2601.48,conventional,2015,CincinnatiDayton
11/02/18,0.93,7463494.79,2646176.67,1633418.28,109146.92,3074752.92,1203367.03,1856207.85,15178.04,conventional,2018,West
15/01/17,1.43,284386.03,4665.17,223678.05,7893.25,48149.56,46455.74,1319.66,374.16,conventional,2017,HartfordSpringfield
27/03/16,2.23,25593.44,1256.99,22352.86,0,1983.59,1983.59,0,0,organic,2016,SanFrancisco
04/09/16,1.53,51792.9,3545.98,35938.12,23.1,12285.7,12128.93,6.77,150,conventional,2016,Syracuse
29/05/16,1.75,9117.05,191.45,190.06,22.57,8712.97,7698.69,1014.28,0,organic,2016,HarrisburgScranton
12/03/17,0.83,17118.8,656.68,3678.24,0,12783.88,2148.56,10635.32,0,organic,2017,Columbus
08/02/15,1.91,3098.29,15.18,948.71,0,2134.4,2134.4,0,0,organic,2015,Boston
28/01/18,1.42,137453.79,29301.71,4418.91,0,103733.17,98629.14,5104.03,0,organic,2018,SouthCentral
13/11/16,1.49,6531.96,324.69,41.39,0,6165.88,3823.33,2342.55,0,organic,2016,Tampa
28/05/17,1.94,9976.29,3632.08,3316,0,3028.21,729.36,2298.85,0,organic,2017,PhoenixTucson
03/01/16,0.96,512117.98,141161.62,301172.94,16053.59,53729.83,53729.83,0,0,conventional,2016,Sacramento
12/02/17,1.91,12382.57,1625.07,4126.39,0,6631.11,6540.08,91.03,0,organic,2017,Philadelphia
05/03/17,0.6,379324.44,174849.76,10907.3,185.57,193381.81,186396.09,6875.72,110,conventional,2017,Nashville
30/08/15,1.25,238269.85,123335.43,51487.73,173.11,63273.58,44694.9,18578.68,0,conventional,2015,Orlando
24/07/16,1.46,193909.36,34250.27,68516.18,26839.41,64303.5,57524.85,3346.43,3432.22,conventional,2016,Charlotte
10/04/16,0.93,728447.49,125383.51,228654.14,9317.8,365092.04,363375.18,150.02,1566.84,conventional,2016,Seattle
10/05/15,1.22,4550.92,36.97,1045.22,0,3468.73,346.49,3122.24,0,organic,2015,GrandRapids
12/02/17,1.49,59073.9,4047.83,17976.54,1009.67,36039.86,20023.2,16016.66,0,organic,2017,Plains
12/04/15,1.33,396728.35,134346.5,184720.11,11710.31,65951.43,65783.96,144.77,22.7,conventional,2015,Seattle
15/11/15,1.64,6884.09,1133.05,4772.58,458.97,519.49,480.58,38.91,0,organic,2015,BaltimoreWashington
22/02/15,1.26,10792.32,9480.2,595.45,0,716.67,716.67,0,0,organic,2015,Houston
30/08/15,1.03,5138256.91,2163511.05,1986059.01,124657.84,864029.01,624782.63,239195.91,50.47,conventional,2015,West
16/10/16,1.33,68850.22,13123.07,19622.36,46.93,36057.86,34881.48,1171.39,4.99,conventional,2016,Spokane
23/04/17,1.71,134773.11,3619.94,81050.43,9.87,50092.87,35704.48,14388.39,0,organic,2017,GreatLakes
12/03/17,0.86,813341.58,425584.68,60264.21,19234.46,308258.23,138151.67,170106.56,0,conventional,2017,WestTexNewMexico
25/02/18,1.03,6750361.46,2666133.31,1947660.32,110662.05,2025905.78,1908897.38,42064.35,74944.05,conventional,2018,California
22/02/15,0.99,76836.1,50872,16374.74,2122.09,7467.27,7235.2,232.07,0,conventional,2015,Boise
27/03/16,0.71,806586.49,82569.97,247868.59,17851.44,458296.49,455581.54,2381.58,333.37,conventional,2016,Portland
30/07/17,2.38,3374.92,127.96,1619.38,0,1627.58,587.08,1040.5,0,organic,2017,Spokane
29/10/17,1.76,264941.06,10127.06,29797.6,100.29,224916.11,218668.73,6247.38,0,organic,2017,Northeast
26/06/16,0.98,773677.84,165858.8,229712.84,17278.44,360827.76,146703.58,213090.85,1033.33,conventional,2016,Denver
01/11/15,1.04,340746.59,112432.15,67252.29,104529.5,56532.65,35176.99,1106.6,20249.06,conventional,2015,Detroit
24/01/16,0.9,228086.1,101029.21,36030.5,403.01,90623.38,77619.11,13004.27,0,conventional,2016,NewOrleansMobile
24/12/17,1.3,148389.14,22248.67,58457.91,12103.69,55578.87,47670.97,7840.41,67.49,conventional,2017,Indianapolis
06/12/15,1.17,50632.73,874.9,34439.57,11.91,15306.35,15306.35,0,0,conventional,2015,Syracuse
22/11/15,1.63,55389.85,4842.73,14368.7,217.07,35961.35,28099.9,7861.45,0,organic,2015,Northeast
11/10/15,1.51,1780.24,12.93,3.98,0,1763.33,1763.33,0,0,organic,2015,MiamiFtLauderdale
15/01/17,1.29,168230.55,2011.96,68322.14,53.84,97842.61,96319.5,1523.11,0,conventional,2017,BuffaloRochester
05/03/17,1.04,517701.26,163424.69,176304.67,19186.14,158785.76,157805.49,549.71,430.56,conventional,2017,SanDiego
08/05/16,1.39,103093.15,4623.07,50399.91,2604.83,45465.34,25178.32,20287.02,0,organic,2016,Midsouth
21/02/16,1.2,739486.27,51913.21,446499.2,54665.59,186408.27,180041.53,6366.74,0,conventional,2016,BaltimoreWashington
28/05/17,1.54,6743.84,963.37,8.77,0,5771.7,5740.5,31.2,0,organic,2017,Pittsburgh
25/06/17,0.89,1327166.18,688781.77,221432.21,2113.52,414838.68,410536.2,4154.43,148.05,conventional,2017,DallasFtWorth
02/10/16,2.15,18289.28,482.96,9803.09,330.74,7672.49,7645.4,27.09,0,organic,2016,BaltimoreWashington
28/02/16,0.73,824072.51,532849.51,112139.39,53843,125240.61,84429.01,40794.93,16.67,conventional,2016,WestTexNewMexico
21/06/15,1.27,104849.39,804.01,76688.55,5481.18,21875.65,21662,213.65,0,conventional,2015,Albany
29/10/17,1.54,6531.55,143.58,1167.86,0,5191.42,3953.63,1237.79,0,organic,2017,Indianapolis
08/05/16,1.37,22751.54,1313.14,11595.98,0,9842.42,9788.41,54.01,0,organic,2016,SanDiego
07/02/16,1.59,1259.46,7.32,890.84,0,361.3,83.33,277.97,0,organic,2016,Louisville
20/03/16,1.75,8420.43,745.29,3110.02,14.54,4550.58,3437.89,1112.69,0,organic,2016,Philadelphia
27/11/16,1.76,1221.36,9.68,210.08,0,1001.6,940.42,61.18,0,organic,2016,BuffaloRochester
08/03/15,1.56,2163.15,9.28,94.74,0,2059.13,2059.13,0,0,organic,2015,BuffaloRochester
03/05/15,1.03,139212.26,88780.66,36428.1,143.56,13859.94,2957.81,10902.13,0,organic,2015,Denver
17/05/15,1.79,5111.52,30.55,196.22,0,4884.75,4884.75,0,0,organic,2015,BuffaloRochester
18/02/18,1.52,51564.7,2125.96,12402.09,79.77,36956.88,36927.99,28.89,0,organic,2018,BaltimoreWashington
09/08/15,1.23,234070.7,42925.31,65067.83,44441.11,81636.45,81028.63,607.82,0,conventional,2015,RaleighGreensboro
09/08/15,1.1,6232081.27,3260775.73,2196704.97,193831.6,580768.97,570728.54,7356.84,2683.59,conventional,2015,California
22/11/15,0.98,266950.55,184441.61,21585.56,120.55,60802.83,27114.53,33688.3,0,conventional,2015,Orlando
03/09/17,1.72,212627.84,4651.19,73801.87,817.07,133357.71,28780.49,104144.22,433,conventional,2017,CincinnatiDayton
02/10/16,1.31,146709.18,14488.94,66598.01,2091.96,63530.27,36081.38,27445.88,3.01,conventional,2016,Indianapolis
04/06/17,1.12,698957.23,120671.14,128831.45,23470.48,425984.16,423593.25,2161.68,229.23,conventional,2017,Portland
13/09/15,1.97,95230.68,34760.74,54821.89,0,5648.05,5608.05,40,0,organic,2015,California
20/09/15,1.91,4036.73,1640.48,1871.23,0,525.02,99.38,425.64,0,organic,2015,StLouis
16/04/17,1.34,5442086.44,2047142.24,1572972.43,163002.25,1658969.52,1585488.4,1756.03,71725.09,conventional,2017,California
28/05/17,1.75,779183.52,66151.19,477777.76,7002.93,228251.64,221418.94,2459.09,4373.61,conventional,2017,BaltimoreWashington
19/06/16,0.86,14368.37,729.63,4863.8,0,8774.94,648.89,8126.05,0,organic,2016,Nashville
01/11/15,1.21,152077.32,49010.65,34559.26,43.44,68463.97,64373.15,4084.11,6.71,conventional,2015,StLouis
05/03/17,1.32,431348.55,162323,212458.59,5241.72,51325.24,50741.89,393.58,189.77,conventional,2017,Sacramento
03/12/17,1.32,4030251,219287,2671616,6523,1132825,995470,137354,2,conventional,2017,Northeast
24/04/16,1,331109.85,116267.83,50906.17,45925.85,118010,102880.88,6973,8156.12,conventional,2016,Detroit
15/10/17,1.17,776108.23,338241.51,217038.81,2634.94,218192.97,168675.02,49516.84,1.11,conventional,2017,PhoenixTucson
04/02/18,0.76,380214.74,102019.45,67966.25,13825.01,196404.03,165544.38,29548.07,1311.58,conventional,2018,CincinnatiDayton
03/12/17,0.97,515907,101693,183341,36621,194253,120011,73013,1228,conventional,2017,Detroit
17/05/15,1.78,2605.01,774.37,1609.55,7.57,213.52,0,213.52,0,organic,2015,Spokane
30/10/16,2.55,7136.88,1910.88,4597.68,0.83,627.49,172.25,455.24,0,organic,2016,Portland
29/05/16,0.97,849097.69,513204.86,167161,248.87,168482.96,64610.91,93591.22,10280.83,conventional,2016,MiamiFtLauderdale
02/08/15,1.33,404664.32,131156.47,209986.17,14770.96,48750.72,48750.72,0,0,conventional,2015,Sacramento
03/01/16,0.78,1191927.54,551921.61,411340.37,80184.39,148481.17,144358.85,3764.81,357.51,conventional,2016,DallasFtWorth
10/07/16,0.75,132511.44,39211.45,4977.23,3.06,88319.7,87357.84,20.39,941.47,conventional,2016,Boise
05/07/15,2.03,3075.46,318.9,1596.46,12.91,1147.19,1147.19,0,0,organic,2015,Philadelphia
22/03/15,1.39,29621.9,9365.64,8034.98,16.15,12205.13,543.33,11661.8,0,organic,2015,Denver
01/01/17,1.81,5342.85,956.73,2862.95,0,1523.17,5.55,1517.62,0,organic,2017,Atlanta
22/10/17,1.7,15014.96,183.93,3156.87,87.34,11586.82,11103.78,483.04,0,organic,2017,SouthCarolina
13/03/16,1.59,11340.53,2152.69,2872.73,0,6315.11,2743.79,3571.32,0,organic,2016,Philadelphia
12/07/15,1.14,3077237.12,456044.5,1617124.36,288141.07,715927.19,581802.24,120335.36,13789.59,conventional,2015,GreatLakes
29/03/15,0.79,1164808.22,645523.05,396361,13339.76,109584.41,95894.64,13670.42,19.35,conventional,2015,DallasFtWorth
20/09/15,0.88,244696.01,3612.73,177686.12,9651.55,53745.61,51686.05,1815.57,243.99,conventional,2015,GrandRapids
10/04/16,0.94,40527.1,5150.05,1545,25.72,33806.33,26493.27,7313.06,0,organic,2016,Denver
15/10/17,1.68,197529.4,3318.61,54525.35,0,139481.99,126855.79,12626.2,0,organic,2017,GreatLakes
03/12/17,1.31,6184.48,14.31,758.19,0,5411.98,5411.98,0,0,organic,2017,GrandRapids
01/02/15,1.06,1007418.76,93166.54,666010.38,83652.48,164589.36,159916.87,4672.49,0,conventional,2015,BaltimoreWashington
03/09/17,1.8,1077993.21,72172.99,630743.85,517.88,374558.49,360305.76,9201.62,5051.11,conventional,2017,NewYork
19/07/15,1.45,792.97,5.04,1.26,0,786.67,786.67,0,0,organic,2015,MiamiFtLauderdale
28/02/16,1.07,1647189.23,716192.38,496105.73,38146.51,396744.61,357647.85,37148.43,1948.33,conventional,2016,Plains
28/01/18,0.92,265600.2,64276.57,83870.54,8592.12,108860.97,93966.39,14884.55,10.03,conventional,2018,Indianapolis
02/04/17,1.62,3988654.48,235162.47,2529680.45,14491.29,1209320.27,967632.76,241470.84,216.67,conventional,2017,Northeast
26/04/15,1.31,3775.87,3030.74,16.51,0,728.62,728.62,0,0,organic,2015,Tampa
31/07/16,2.19,10363.16,4126.75,3944.27,0,2292.14,472.12,1820.02,0,organic,2016,PhoenixTucson
11/10/15,1.6,69918.93,6468.53,50913.46,0,12536.94,5310.04,7226.9,0,organic,2015,GreatLakes
05/11/17,1.83,7034.87,1540.11,1637.33,0,3857.43,3852.92,4.51,0,organic,2017,LasVegas
09/08/15,1.56,603876.9,158022.04,345590.21,24997.46,75267.19,74158.48,1108.71,0,conventional,2015,SanFrancisco
12/02/17,0.88,11414.9,212.09,3013.89,0,8188.92,1869.28,6319.64,0,organic,2017,Roanoke
15/03/15,1.79,1473.56,19.18,164.73,0,1289.65,1289.65,0,0,organic,2015,Albany
13/08/17,2.55,3503.34,290.02,1531.25,0,1682.07,563.54,1118.53,0,organic,2017,Spokane
13/11/16,1.53,6791.4,691.45,47.12,0,6052.83,3136.67,2916.16,0,organic,2016,Orlando
29/03/15,1.39,119890.65,1352.63,48430.03,80.52,70027.47,69919,108.47,0,conventional,2015,BuffaloRochester
02/07/17,1.98,34696.48,88.99,33041.8,0,1565.69,1565.69,0,0,organic,2017,Chicago
25/01/15,1.47,1278.14,204.19,10.61,0,1063.34,1063.34,0,0,organic,2015,NewOrleansMobile
02/07/17,1.19,813544.33,124815.87,182812.48,25202.91,480713.07,167076.97,313376.38,259.72,conventional,2017,Denver
12/11/17,1.23,639092,15689,533027,5720,84655,74568,10086,0,conventional,2017,Boston
17/05/15,1.09,3753201.03,787079.55,1939235.3,406338.23,620547.95,481046.82,110126.4,29374.73,conventional,2015,GreatLakes
23/10/16,1.08,993986.41,420151.75,240421.45,3183.27,330229.94,323804.52,4850.5,1574.92,conventional,2016,DallasFtWorth
22/01/17,0.87,711564.14,107651.59,194199.57,16169.54,393543.44,331105.98,62282.17,155.29,conventional,2017,Portland
15/10/17,1.28,884631.4,480909.5,174844.63,1813.42,227063.85,147724.58,79245.31,93.96,conventional,2017,DallasFtWorth
22/11/15,1.54,3794.44,108.15,3153.99,0,532.3,346.67,185.63,0,organic,2015,Roanoke
13/09/15,1.03,401472.63,151274.05,73572.68,106452.77,70173.13,51456.91,1329.55,17386.67,conventional,2015,Detroit
10/05/15,0.67,1072300.38,775683.37,182956.41,4878.68,108781.92,77196.88,31585.04,0,conventional,2015,PhoenixTucson
09/04/17,1.36,431593.41,131487.05,248393.09,1003.61,50709.66,46825.36,5.97,3878.33,conventional,2017,Sacramento
13/12/15,1.72,12403.85,550.57,4510.99,337.45,7004.84,2920.24,4084.6,0,organic,2015,BaltimoreWashington
26/02/17,1.23,369337.81,209754.73,61504.6,54.62,98023.86,60609.67,37414.19,0,conventional,2017,Tampa
28/02/16,0.83,822403.21,428974.24,169811.82,702.82,222914.33,56123.39,166790.94,0,conventional,2016,MiamiFtLauderdale
13/03/16,1,823796.56,39540.49,569733.57,125901.94,88620.56,86428.9,2191.66,0,conventional,2016,Chicago
23/10/16,1.24,594392.87,100519.86,166315.87,19086.52,308470.62,67816.03,240555.98,98.61,conventional,2016,Denver
15/02/15,0.94,169950.37,4399.26,122866.03,3067.22,39617.86,21356.07,17556.58,705.21,conventional,2015,CincinnatiDayton
05/02/17,0.68,377719.7,182395.78,43116.96,149.64,152057.32,131344.95,20622.37,90,conventional,2017,Nashville
24/07/16,1.2,178389.87,14627.32,82110.02,9886.51,71766.02,37248.18,29877.64,4640.2,conventional,2016,Indianapolis
13/03/16,2.27,25229.74,1352.64,22132.15,0,1744.95,1744.95,0,0,organic,2016,SanFrancisco
03/12/17,1.66,18538.92,4177.1,330.35,0,14031.47,10610.18,3421.29,0,organic,2017,DallasFtWorth
28/08/16,1.37,582023.28,37757.36,388173.87,7653.7,148438.35,146015.83,1187.52,1235,conventional,2016,Boston
08/10/17,1.6,217988.15,7540.43,159211.65,174.29,51061.78,50139.83,921.95,0,conventional,2017,HartfordSpringfield
20/08/17,1.68,17812.78,11.35,258.45,0,17542.98,17542.98,0,0,organic,2017,NorthernNewEngland
29/01/17,1.9,11574.88,1374.83,3255.7,9.02,6935.33,6844.43,90.9,0,organic,2017,Philadelphia
25/03/18,1.04,624645.42,281209.4,33187.58,1831.33,308417.11,227944.75,77406.46,3065.9,conventional,2018,Atlanta
09/10/16,2.22,10499.71,908.41,7917.99,0,1673.31,1673.31,0,0,organic,2016,SanDiego
03/01/16,1.61,10650.66,6889.43,1037.3,0,2723.93,2618.9,105.03,0,organic,2016,PhoenixTucson
03/07/16,1.13,4020724.58,574425.88,1781703.48,367119.34,1297475.88,930189.98,261535.63,105750.27,conventional,2016,GreatLakes
29/03/15,0.74,908323.3,595240.91,199938.3,18570.6,94573.49,88599.82,5973.67,0,conventional,2015,WestTexNewMexico
27/12/15,1.82,862.59,9.98,690.02,0,162.59,60,102.59,0,organic,2015,Louisville
02/10/16,1.52,76112.99,10357.01,22863.79,3.17,42889.02,37434,5455.02,0,organic,2016,LosAngeles
08/11/15,1.05,830967.23,58579.27,576512.71,51035.04,144840.21,138777.63,6062.58,0,conventional,2015,BaltimoreWashington
29/01/17,1.24,364048.79,153528.1,72365.95,196.49,137958.25,70535.42,67422.83,0,conventional,2017,Orlando
25/03/18,1.62,15303.4,2325.3,2171.66,0,10806.44,10569.8,236.64,0,organic,2018,WestTexNewMexico
15/03/15,1.63,1777.09,0,1209.68,0,567.41,366.67,200.74,0,organic,2015,Boise
11/02/18,1.48,352731.83,14675.9,270215.97,208.1,67631.86,65856.28,744.47,1031.11,conventional,2018,HartfordSpringfield
12/07/15,2.13,3962.07,287.98,1458.03,1144.44,1071.62,1071.62,0,0,organic,2015,Charlotte
13/08/17,1.05,6058478.32,2794533.52,1399558.46,22466.02,1841920.32,940654.23,893304.81,7961.28,conventional,2017,SouthCentral
13/09/15,1.23,221548.25,113374.88,51291.97,43.61,56837.79,37653.91,19183.88,0,conventional,2015,Orlando
04/01/15,1.19,166006.29,29419.03,47220.75,38568.95,50797.56,44329.03,6468.53,0,conventional,2015,Charlotte
17/09/17,1.47,557213.38,150991.79,156645.07,2422.09,247154.43,113823.49,133330.94,0,conventional,2017,Denver
25/03/18,1.4,524265.69,103573.88,149867.07,998.53,269826.21,155866.8,113666.7,292.71,conventional,2018,Seattle
16/10/16,1.36,131180.81,1282.7,61796.23,50.56,68051.32,68051.32,0,0,conventional,2016,BuffaloRochester
23/04/17,1.11,653100.77,135560.01,203465.08,670.42,313405.26,313046.46,250.26,108.54,conventional,2017,Seattle
11/01/15,1.84,3743.82,1613.69,1207.72,0,922.41,865,57.41,0,organic,2015,Atlanta
23/10/16,1.19,92080.35,4222.93,77537.36,46,10274.06,10160.26,113.8,0,conventional,2016,Albany
10/04/16,1.68,35474.03,70.12,35212.51,0,191.4,191.4,0,0,organic,2016,Chicago
16/07/17,2.11,1646.15,73.93,553.26,1.19,1017.77,1014.44,3.33,0,organic,2017,Jacksonville
05/03/17,0.99,367519.17,61166.48,55123.99,126.8,251101.9,112844.19,138257.71,0,organic,2017,West
11/09/16,1.54,1614.87,6.1,95.22,0,1513.55,1513.55,0,0,organic,2016,Syracuse
22/02/15,1.11,749845.79,50501.07,445970.56,62611.61,190762.55,186976.97,3785.58,0,conventional,2015,BaltimoreWashington
20/03/16,1.09,291755.18,136450.8,56331.07,89.23,98884.08,39885.63,58998.45,0,conventional,2016,Orlando
13/09/15,1.07,254744.58,33047.61,170884.4,294.21,50518.36,48537.65,1980.71,0,conventional,2015,HarrisburgScranton
05/02/17,1.2,486542.38,52460.96,356398.62,23027.59,54655.21,49803.73,3869.41,982.07,conventional,2017,HartfordSpringfield
09/08/15,1.47,2156.53,464.78,6.79,0,1684.96,1217.54,467.42,0,organic,2015,Pittsburgh
29/05/16,1.13,280015.07,44168.8,143022.78,136.56,92686.93,79281.93,12975,430,conventional,2016,HarrisburgScranton
06/12/15,1.18,346896,16536.57,254808.6,540.52,75010.31,67405.8,7596.24,8.27,conventional,2015,Philadelphia
12/06/16,1.21,10823.6,77,4286.07,0,6460.53,1063.06,5397.47,0,organic,2016,Roanoke
23/10/16,1.64,9342.71,147.98,4509.02,811.96,3873.75,3400.36,473.39,0,organic,2016,Charlotte
19/03/17,2.05,2395.16,27.77,1593.25,0,774.14,689.51,84.63,0,organic,2017,GrandRapids
10/07/16,1.65,23418.88,5754.48,5221.55,0,12442.85,5753.33,6689.52,0,organic,2016,WestTexNewMexico
18/01/15,1.79,2151.76,1237.16,31.27,0,883.33,883.33,0,0,organic,2015,Orlando
18/02/18,1.1,6379219.83,2086478.7,2413234.64,114573.33,1764933.16,1640897.04,47009.82,77026.3,conventional,2018,California
29/03/15,1.77,7485.54,2193.27,3230.94,0,2061.33,2061.33,0,0,organic,2015,WestTexNewMexico
24/09/17,1.82,19611.69,122.01,3577.52,0,15912.16,15912.16,0,0,organic,2017,HartfordSpringfield
27/03/16,1.59,13143.32,2.41,805.16,0,12335.75,11614.15,721.6,0,organic,2016,Boston
15/11/15,1.16,2242688.2,1455202.28,294620.08,20815.34,472050.5,313845.53,158186.8,18.17,conventional,2015,Southeast
02/07/17,1.14,192174.84,102625.76,9979.67,461.09,79108.32,78516.16,525.73,66.43,conventional,2017,StLouis
02/07/17,1.4,414176.6,247137.41,50254.8,190.22,116594.17,61248.28,45105.89,10240,conventional,2017,Orlando
25/01/15,1.54,10849.4,7988.43,1728.24,0,1132.73,1120,12.73,0,organic,2015,PhoenixTucson
12/02/17,1.49,6127.62,1199.5,62.28,0,4865.84,3905.76,960.08,0,organic,2017,Orlando
09/08/15,1.28,414823.74,146135.78,206011.16,13618.36,49058.44,49041,17.44,0,conventional,2015,Sacramento
26/03/17,1.33,125710.73,17237.4,32193.35,7.96,76272.02,73831.31,2440.71,0,organic,2017,LosAngeles
10/12/17,0.64,1222641.23,731583.95,200595.47,10237.88,280223.93,199484.52,77062.75,3676.66,conventional,2017,PhoenixTucson
17/09/17,2.04,32191.54,18705.05,12704.86,0,781.63,781.63,0,0,organic,2017,SanFrancisco
04/02/18,0.8,10894677.77,4473811.63,4097591.67,146357.78,2176916.69,2072477.62,34196.27,70242.8,conventional,2018,California
24/12/17,1.47,126306.81,22484.56,3829,0,99993.25,97351.92,2641.33,0,organic,2017,SouthCentral
03/09/17,1.75,3330799.31,269503.29,2097278.42,6901.98,957115.62,822614.03,106630.48,27871.11,conventional,2017,Northeast
22/02/15,1.82,6267.8,6.76,873.74,0,5387.3,5387.3,0,0,organic,2015,NorthernNewEngland
18/12/16,0.96,29583882.61,9394065.91,10339168.2,427872.42,9422776.08,6970320.34,2358443.96,94011.78,conventional,2016,TotalUS
26/04/15,1.16,259623.56,75695.92,62292.95,38961.11,82673.58,81554.51,978.79,140.28,conventional,2015,RaleighGreensboro
17/05/15,1.81,33553.42,10837.14,18774.47,11.92,3929.89,0,3929.89,0,organic,2015,Seattle
22/11/15,1.47,2236.04,118.91,176.06,10.92,1930.15,449.95,1480.2,0,organic,2015,HarrisburgScranton
10/01/16,0.97,702726.81,493952.15,82027.84,249.76,126497.06,58416.81,68080.25,0,conventional,2016,MiamiFtLauderdale
10/01/16,1.01,218460.75,77169.1,28510.27,34.37,112747.01,89122.24,23596.15,28.62,conventional,2016,StLouis
15/05/16,0.84,202002,76164.88,47725.96,21036.66,57074.5,33941.16,18532.83,4600.51,conventional,2016,Columbus
08/02/15,1.11,1658708.73,26781.64,1310966.23,2996.36,317964.5,249204.48,68760.02,0,conventional,2015,NewYork
15/02/15,1.22,10742.08,264.74,9452.15,0,1025.19,780,245.19,0,organic,2015,CincinnatiDayton
06/12/15,1.49,4204.87,394.56,2569.3,0,1241.01,620,621.01,0,organic,2015,Nashville
04/03/18,1.51,33327.68,6525.07,6294.03,5.66,20502.92,20498.48,4.44,0,organic,2018,Philadelphia
08/10/17,2.06,67166.62,6353.85,16664.55,133.03,44015.19,43893.94,121.25,0,organic,2017,NewYork
08/01/17,0.74,6347964.79,3529761.56,1305030.08,18206.06,1494967.09,1296031.4,183062.26,15873.43,conventional,2017,SouthCentral
31/07/16,1.02,608614.15,135646.65,130929.72,15066.52,326971.26,324790.83,1778.13,402.3,conventional,2016,Portland
01/01/17,0.63,1169638.17,560445.04,325471.67,15079.65,268641.81,117177.54,151421.21,43.06,conventional,2017,PhoenixTucson
29/03/15,0.84,354048.59,194240.37,104621.47,7463.43,47723.32,39098.87,8624.45,0,conventional,2015,LasVegas
15/01/17,1.34,588482.19,251140.35,125991.87,544.78,210805.19,82722.7,128082.49,0,conventional,2017,MiamiFtLauderdale
29/05/16,0.99,109060.73,2052.33,71648.43,2467.51,32892.46,14675.3,17510.34,706.82,conventional,2016,Louisville
29/10/17,1.5,304167.22,10155.17,237554.72,1307.67,55149.66,32792.8,22356.86,0,conventional,2017,NorthernNewEngland
05/04/15,1.8,2703.36,667.51,1972.05,0,63.8,20.05,43.75,0,organic,2015,Spokane
10/12/17,1.72,5723.01,745.23,1060.12,0,3917.66,1241.12,2676.54,0,organic,2017,StLouis
05/03/17,0.44,64057.04,223.84,4748.88,0,59084.32,638.68,58445.64,0,organic,2017,CincinnatiDayton
02/04/17,1.38,3166.23,0,1676.19,0,1490.04,390,1100.04,0,organic,2017,Louisville
19/02/17,0.56,10571.3,0,1277.78,0,9293.52,287.77,9005.75,0,organic,2017,Louisville
22/02/15,1.38,28687.98,17377.6,9920.09,34.1,1356.19,3.33,1352.86,0,organic,2015,Portland
28/08/16,2.51,1227.21,511.39,670.96,0,44.86,44.86,0,0,organic,2016,Spokane
02/04/17,1.23,174975.95,75024.52,25021.32,1682.51,73247.6,70290.37,2942.03,15.2,conventional,2017,Columbus
19/06/16,1.21,238720.78,55097.56,77704.63,46282.1,59636.49,52830.72,4841.6,1964.17,conventional,2016,Charlotte
15/02/15,1.71,1784.02,617.91,248.56,0,917.55,760.32,157.23,0,organic,2015,Pittsburgh
23/04/17,1.25,127222.31,12241.09,29711.25,0,85269.97,75004.87,10265.1,0,organic,2017,LosAngeles
19/07/15,1.42,1108.9,18.76,0,0,1090.14,1090.14,0,0,organic,2015,Tampa
09/07/17,2.36,10675.62,968.76,4706.74,5.89,4994.23,4994.23,0,0,organic,2017,Philadelphia
21/08/16,1.83,30611.93,5087.77,14464.37,55.62,11004.17,10937.33,66.84,0,organic,2016,Seattle
12/02/17,1.81,3594.59,0,369.57,0,3225.02,1950.9,1274.12,0,organic,2017,BuffaloRochester
12/07/15,1.07,1808842.07,953323.15,530475.53,14462.47,310580.92,292683.09,12904.75,4993.08,conventional,2015,Plains
01/01/17,0.84,3551337.17,1223299.39,829896.69,56808.74,1441332.35,1332601.11,88931.96,19799.28,conventional,2017,LosAngeles
25/02/18,1.06,196615.34,37683.05,50954.95,6621.44,101355.9,74496.52,21698.04,5161.34,conventional,2018,Indianapolis
02/07/17,1.16,528297.88,248095.78,56275.22,109.99,223816.89,136027.87,77103.34,10685.68,conventional,2017,Atlanta
10/07/16,1.01,158961.77,46152.7,54601.35,140.66,58067.06,47150.09,5153.64,5763.33,conventional,2016,Roanoke
20/12/15,1.03,57504.05,25628.22,2546.09,7393.84,21935.9,21900.35,11.43,24.12,conventional,2015,Boise
18/03/18,1.37,10458.41,351.4,439.42,0,9667.59,9656.48,11.11,0,organic,2018,MiamiFtLauderdale
26/11/17,0.91,623094,354268,104956,5465,158405,74684,83606,114,conventional,2017,WestTexNewMexico
29/05/16,0.82,1128598.95,554092.01,247279.64,116263.41,210963.89,91661.86,110662.03,8640,conventional,2016,Houston
18/10/15,2.02,7664.36,1523.54,3491.3,0,2649.52,2606.66,42.86,0,organic,2015,WestTexNewMexico
